上市日期,代理發言人,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,出表日期,外國企業註冊地國,實收資本額,已發行普通股數或TDR原股發行股數,成立日期,普通股每股面額,營利事業統一編號,特別股,產業別,發言人,發言人職稱,私募股數,簽證會計師1,簽證會計師2,簽證會計師事務所,網址,編制財務報表類型,總機電話,總經理,股票過戶機構,英文簡稱,英文通訊地址,董事長,過戶地址,過戶電話,電子郵件信箱
20020826,李宛頻,宜蘭縣冬山鄉中山村中山路八十四號,(03)9580-187,1734,杏輝藥品工業股份有限公司,杏輝,1150901,－ ,1901967740,190196774,19770702,新台幣                 10.0000元,42042734,0,22,徐慧伶,董事長室協理,0,張亞荃,林金鳳,國富浩華聯合會計師事務所,www.sinphar.com,1,(03)958-1101,白友烺,永豐金證券(股)公司股務代理部,SINPHAR　,"84 CHUNG SHAN RD.,CHUNG SHAN VILLAGE. ,TUNG-SHAN SHINE , I-LAN  269 , TAIWAN.",李易達,台北市中正區博愛路17號3樓,(02)2381-6288,info@sinphar.com
20020826,何韓任,南投市南崗工業區工業南二路七號,049-2253912,1735,日勝化工股份有限公司,日勝化,1150901,－ ,993880000,99388000,19890515,新台幣                 10.0000元,23263551,0,21,吳寶華,行政處協理,0,蘇定堅,蔣淑菁,勤業眾信聯合會計師事務所,www.twemc.com,1,049-2255357,黃長澤,凱基證券股份有限公司,　　EMC,"　　NO.7,INDUSTRIAL  SOUTH 2ND ROAD　　NAN-TOU.TAIWAN,R.O.C.",何文杰,台北市重慶南路一段二號四樓,02-23148800,baohua@twemc.com.tw
20030109,林靜霓,台中市大雅區東大路二段999號,04-25667534,1736,喬山健康科技股份有限公司,喬山,1150901,－ ,3033946170,303394617,19751007,新台幣                 10.0000元,52347361,0,37,羅雅芳,副總經理,0,柯雅婷,黃子評,安永聯合會計師事務所,https://www.johnsonhealthtech.com/tw/zht,1,04-25667100,羅光廷,台新證券股務代理部,JHT　　,"No.999, Sec. 2, Dongda Rd., Daya Dist.,Taichung City 428, Taiwan, R.O.C.　　",羅崑泉,北市建國北路一段96號B1,02-25048125,finance@johnsonfitness.com
20031118,蘇薇,台南市南區健康路一段297號,06-2160678,1737,臺鹽實業股份有限公司,臺鹽,1150901,－ ,2000000000,200000000,19950701,新台幣                 10.0000元,89397503,0,02,洪雅萍,副總經理,0,姚世傑,胡子仁,安永聯合會計師事務所,https://www.tybio.com.tw/,1,06-2160688,李杰翰,中國信託商業銀行代理部,Taiyen,"No.297, Sec. 1, Chien-Kang Rd., South Dist,Tainan 　TAINAN , TAIWAN , R.O.C.　　",丁彥哲,台北市重慶南路一段83號5樓,02-66365566,service@tybio.com.tw
20220119,賴麗貞,台南市新化區中山路1001號,06-5981845,1752,南光化學製藥股份有限公司,南光,1150901,－ ,1009884720,100988472,19730820,新台幣                 10.0000元,69275313,0,22,廖啟財,經理,0,徐惠榆,葉芳婷,資誠聯合會計師事務所台南所,http://www.nangkuang.com.tw,1,06-5984121,陳本松、陳本忠,富邦綜合證券(股)公司股務代理部,NANG KUANG　　,"1001, CHUNG SHAN ROAD, SINHUA  CHEN　　TAINAN  HSIEN  , TAIWAN , R.O.C",陳立賢,台北市100中正區許昌街17號11樓,02-23611300,nkcp@ms15.hinet.net
20180123,王烽任,台北市南港區園區街3號16F(F棟),02-26558318,1760,寶齡富錦生技股份有限公司,寶齡富錦,1150901,－ ,857390130,85739013,19760107,新台幣                 10.0000元,04742997,0,22,蔡重奇,營管處副總經理,0,呂莉莉,趙敏如,安侯建業聯合會計師事務所,http://www.pbf.com.tw,1,02-26558218,江宗明,統一綜合證券(股)公司股務代理部,PBF,"16F., No.3, Yuanqu St., Nangang DistrictTAIPEI, TAIWAN, R.O.C.",張立秋,台北市松山區東興路8號地下一樓,(02)2746-3797,service@pbf.com.tw
20101220,王冠傑,新北市樹林區東興街一號,86843202,1762,中化合成生技股份有限公司,中化生,1150901,－ ,769180000,76918000,19640519,新台幣                 10.0000元,03088704,0,22,陳應祈,業務處副總經理,0,林柏全,謝瑋莉,資誠聯合會計師事務所,www.ccsb.com.tw,1,86843318,蕭文郁,元大證券股份有限公司股務代理部,CCSB,"1, TUNG-HSING ST.,SHU-LIN DIST., NEW TAIPEI CITY , TAIWAN",王謝怡貞,臺北市大安區敦化南路2段67號地下一樓,25865859,report@ccsb.com.tw
20090227,王興嘉,高雄市永安區永工一路5號,07-6222620,1773,勝一化工股份有限公司,勝一,1150901,－ ,3000000000,300000000,19790104,新台幣                 10.0000元,75970680,0,21,黃有慶,財務及行政副總經理,0,李國銘,郭怡伶,國富浩華聯合會計師事務所,http://www.shinychem.com.tw/,1,07-6219171,孫啟發,台新綜合證券(股)公司股務代理部,SHINY  CHEMICAL,"No.5,Yeong Gong 1st Rd,Yeong An Dist.,Kaohsiung 82841,Taiwan,R.O.C.",孫靜源,台北市建國北路一段96號B1,02-2504-8125,account@shinychem.com.tw
20160509,鄭琳鋒,新竹縣湖口鄉鳳凰村光復路71號,03-5984878,1776,展宇科技材料股份有限公司,展宇,1150901,－ ,601069520,60106952,19760424,新台幣                 10.0000元,47061800,0,21,廖培宏,財務長,0,方蘇立,葉東煇,勤業眾信聯合會計師事務所,https://www.headway.com.tw,1,03-5978899,趙偉君,兆豐證券股份有限公司,Headway,"NO.71, GUANGFU RD., HSINCHU INDUSTRIAL PARK,HUKOU SHIANG,HSINCHU, TAIWAN, R.O.C.",劉漢瀛,100台北市中正區忠孝東路二段95號1樓,02-33930898,liao@headway.com.tw
20131220,賴柏宏,桃園市龜山區科技一路88號,03-3287333,1783,和康生物科技股份有限公司,和康生,1150901,－ ,896981150,89698115,19981203,新台幣                 10.0000元,16749811,0,22,陳敬亭,總經理,8702040,涂展源,支秉鈞,資誠聯合會計師事務所,www.mbi.com.tw,1,03-3287222,陳敬亭,元大證券股份有限公司,MBI,"No.88, Keji 1st Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",林詠翔,106臺北市大安區敦化南路2段67號地下一樓,02-25865859,service@mbi.com.tw
20131112,潘宗衛,(806011)高雄市前鎮區南一路1號,07-8232295,1786,科妍生物科技股份有限公司,科妍,1150901,－ ,748276410,74827641,20011112,新台幣                 10.0000元,13159100,0,22,韓台賢,總經理,0,洪國森,姚世傑,安永聯合會計師事務所,www.scivision.com.tw,1,07-8232258,韓台賢,宏遠證券股份有限公司,SVBI,"1, South 1th Rd., K.E.P.Z.Kaohsiung, Taiwan, R.O.C.",韓開程,台北市信義路四段236號3樓,02-2326-8818,service@scivision.com.tw
20110929,王耀輝,南部科學園區台南市善化區南科八路一號,06-5052897,1789,台灣神隆股份有限公司,神隆,1150901,－ ,7907392220,790739222,19971111,新台幣                 10.0000元,16130161,0,22,遴選待補,遴選待補,0,葉芳婷,徐惠榆,資誠聯合會計師事務所,https://www.scinopharm.com/tw,1,06-5052888,盧麗安,統一綜合證券股份有限公司,SPT,"No. 1 , Nan-Ke 8th Road , Southern Taiwan Science Park, Shan-Hua,Tainan, Taiwan, R.O.C.",羅智先,台北市松山區東興路8號地下1樓,02-27463797,investor@scinopharm.com.tw
20191216,曾憲忠,臺北市信義區松仁路277號17樓,02-27008286,1795,美時化學製藥股份有限公司,美時,1150901,－ ,2668738120,266873812,19660630,新台幣                 10.0000元,11456110,0,22,沈燁,副總經理,0,鄭安志,呂倩慧,安侯建業聯合會計師事務所,http://www.lotuspharm.com.tw,1,02-27005908,Petar Antonov Vazharov,中國信託商業銀行(股)公司代理部,Lotus Pharm,"17F., No.277, SongRen Rd., Xin'yi Dist.Taipei City 110, Taiwan",Vilhelm Robert Wessman,台北市中正區重慶南路一段83號5樓,02-66365566,investor@lotuspharm.com
19730720,黃毓惠,台北市松山區南京東路三段261號台玻大樓11樓,(02)2715-0333,1802,台灣玻璃工業股份有限公司,台玻,1150901,－ ,29080608000,2908060800,19640825,新台幣                 10.0000元,11914002,0,08,林嘉明,財務長,0,李育儒,黃建澤,安永聯合會計師事務所,www.taiwanglass.com,1,(02)2713-0333,林伯實,台灣玻璃工業公司 股務部,TGI,"No.261, Sec. 3, Nanjing E. Rd., Songshan Dist.,Taipei City,105-405,Taiwan",林伯豐,105-405台北市松山區南京東路三段261號8樓,27130333#1326,tgi@taiwanglass.com
19891020,許子芳,台北市內湖區新湖一路303號4樓,02-27919289,1805,寶徠建設股份有限公司,寶徠,1150901,－ ,1349704550,134970455,19780630,新台幣                 10.0000元,12179563,0,14,黃文正,財務長,0,潘俊名,毛聖崴,安侯建業聯合會計師事務所,https://blgroup.com.tw/,1,02-27915688,林瑞山,群益金鼎證券(股)公司股務代理部,BLG,"4F., No. 303, Xinhu 1st Rd., Neihu Dist., Taipei City 114 , Taiwan (R.O.C.)Taipei City 114, Taiwan (R.O.C.)",林瑞山,台北市大安區敦化南路二段97號B2,02-27023999,service＠blgroup.com.tw
19920929,暫缺待補,苗栗縣竹南鎮大埔里竹篙厝200-7號,037-583101,1806,冠軍建材股份有限公司,冠軍,1150901,－ ,3904038700,390403870,19721124,新台幣                 10.0000元,49701774,0,08,廖蕙儀,財務長,0,陳宗哲,池世欽,安侯建業聯合會計師事務所,http://group.champion.com.tw,1,037-583775,林祐宇,永豐金證券(股)公司股務代理部,CHAMPION,"NO.200-7,Zhugaocuo,Dapu Li 13 Lin,Zhunan Town,Miaoli Hsien,Taiwan,R.O.C",林榮德,台北市博愛路17號3樓,02-23816288,wenny@mail.champion.com.tw
19941026,盧佳茵,台北市中山區樂群二路267號8樓,02-8501-5711,1808,潤隆建設股份有限公司,潤隆,1150901,－ ,7144253930,714425393,19770110,新台幣                 10.0000元,34149369,0,14,林暐鈞,總經理,0,韓沂璉,鄒依芸,安侯建業聯合會計師事務所,www.runlong.com.tw,1,02-8501-5696,林暐鈞,群益金鼎證券(股)公司股務代理部,RUN LONG,"No. 267-8, Lequn 2nd Rd., Zhongshan DistTaipei City 104, Taiwan (R.O.C.)",邱秉澤,10601台北市大安區敦化南路二段97號B2,02-2702-3999,service@runlong.com.tw
19960430,蔡松祐,新竹縣竹東鎮中興路四段一三六號,(03)582-0543,1809,中國製釉股份有限公司,中釉,1150901,－ ,1670419370,167041937,19741206,新台幣                 10.0000元,47056834,0,08,張惠純,財務主管,0,陳致源,周仕杰,勤業眾信聯合會計師事務所,www.china-glaze.com.tw,1,(03)582-4128,蔡松祐,福邦證券股份有限公司,China Glaze,"136,Sec.4 Chung Hsing Road,ChutungHsinchu,Taiwan,R.O.C",蔡憲龍,(10041)台北市中正區忠孝西路一段6號6樓,(02)23711658,amandachang@mail.china-glaze.com.tw
19911014,林金元,台北市內湖區行善路398號1樓,(02)27953101,1810,和成欣業股份有限公司,和成,1150901,－ ,3023037190,302303719,19630415,新台幣                 10.0000元,03228304,0,08,羅月英,協理,0,許淑敏,吳趙仁,安侯建業會計師事務所,www.hcg.com.tw,1,(02)27925511,陳世傑,群益金鼎證券股份有限公司,HCG,"1F., No.398, Xingshan Rd., Neihu Dist., Taipei City 11469, Taiwan (R.O.C.)TAIPEI,TAIWA 11469,R.O.C",邱立堅,(10601）台北市大安區敦化南路二段97號B2,02-27023999,monica@hcgnet.com.tw
20131024,朱清立,新北市三重區興德路111-8號7樓,02-8512-3717,1817,凱撒衛浴股份有限公司,凱撒衛,1150901,－ ,726000000,72600000,19880126,新台幣                 10.0000元,22746550,0,08,李清榮,董事長特別助理,0,施錦川,曾建銘,勤業眾信聯合會計師事務所,http://www.caesar.com.tw/,1,02-8512-3712,陳威志,福邦證券股份有限公司股務代理部,SANITAR,"7F., No.111-8, Xingde Rd., Sanchong Dist.New Taipei City 241, Taiwan (R.O.C.)",蕭俊祥,台北市中正區忠孝西路一段6號6樓,(02)2371-1658,tw_spokesman@caesar.com.tw
19631209,林倪如,台北市士林區福德路31號,(02)28827099,1903,士林紙業股份有限公司,士紙,1150901,－ ,2600391210,260039121,19590908,新台幣                 10.0000元,11038101,0,09,闕啟文,總經理,0,卓敏枝,項文婷,惠眾聯合會計師事務所,www.shihlin.com.tw,1,(02)28811111,闕啟文,元大證券股份有限公司股務代理部,Shihlin Paper,"NO.31, Futeh RoadShihlin District,Taipei,Taiwan",臺實貿易股份有限公司,(106045)臺北市大安區敦化南路2段67號地下1樓,(02)2586-5859,bunnylin@shihlin.com.tw
19710910,楊坤洺,板橋區民生路一段一號,02-22226110,1904,正隆股份有限公司,正隆,1150901,－ ,11082745220,1108274522,19590204,新台幣                 10.0000元,33085508,0,09,何台桹,副總經理,0,傅泓文,莊鈞維,安侯建業聯合會計師事務所,www.clc.com.tw,1,02-22225131,張清標,本公司財務部股務課,Cheng Loong,"No. 1, Sec .1, Minsheng Rd.Banqiao Dist., New Taipei City, Taiwan",鄭人銘,板橋區民生路一段三號三樓,02-22225131,stocks@mail.clc.com.tw
19750207,侯思怡,台北市重慶南路二段51號,(02)23953755,1905,中華紙漿股份有限公司,華紙,1150901,－ ,11028353160,1102835316,19680705,新台幣                 10.0000元,94025264,0,09,陳瑞和,總經理,0,許秀明,葉淑娟,勤業眾信聯合會計師事務所,http://www.chp.com.tw,1,(02)2396-2998,陳瑞和,永豐金證券(股)公司股務代理部,CHP,"No.51,Sec2,Chung-ching S. RdTAIPEI, TAIWAN",黃鯤雄,台北市博愛路17號3樓,(02)23816288,IR.chp@yfy.com
19760426,賴彥合,雲林縣斗六市十三北路25號,02-5581-1778,1906,寶隆國際股份有限公司,寶隆,1150901,－ ,1510000000,151000000,19650520,新台幣                 10.0000元,12030606,0,09,鍾育廷,財務主任,0,程建憲,陶鴻文,立本台灣聯合會計師事務所,www.baolongintl.com,2,02-5581-1777,田哲森,元大證券股份有限公司,Baolong Intl.,"No. 25, Shisan N. Rd., Douliu City,Yunlin County 640106, Taiwan (R.O.C.)",李殷佳,106臺北市大安區敦化南路2段67號地下一樓,02-2586-5859,invest@baolongintl.com
19770222,--,台北市重慶南路二段51號,02-23215940,1907,永豐餘投資控股股份有限公司,永豐餘,1150901,－ ,16603714950,1660371495,19500220,新台幣                 10.0000元,85066002,0,09,駱秉正,總經理,0,葉淑娟,邵志明,勤業眾信聯合會計師事務所,www.yfy.com,1,02-23968020,駱秉正,永豐金證券(股)公司股務代理部,YFY,"51,Sec.2,Chung Ching South RoadTaipei,Taiwan,R.O.C.",葉惠青,台北市中正區博愛路17號3樓,(02)2381-6288,IR@yfy.com
19851119,徐維澤,彰化縣二林鎮廣興里廣興巷1-1號,02-5581-1778,1909,榮成紙業股份有限公司,榮成,1150901,－ ,13276857270,1327685727,19780318,新台幣                 10.0000元,34202841,0,09,林器暉,經理,0,張宜鈞,程建憲,立本台灣聯合會計師事務所,https://www.longchenpaper.com,1,02-5581-1777,吳國禎,元大證券股份有限公司,Longchen P&P,"No. 1-1, Guangxing Ln, Guangxing Vil, Erlin TownshipChanghua County 526002, Taiwan (R.O.C.)",鄭瑛彬,106臺北市大安區敦化南路2段67號地下一樓,02-2586-5859,ir@longchenpaper.com
19741226,楊岳崑等8位,高雄市小港區中鋼路1號,07-8022511,2002,中國鋼鐵股份有限公司,中鋼,1150901,－ ,157731289960,15734860997,19711203,新台幣                 10.0000元,30414175,38267999,10,劉宏義,執行副總經理,0,郭麗園,柯志賢,勤業眾信聯合會計師事務所,http://www.csc.com.tw,1,07-8021111,陳守道,凱基證券股份有限公司,CSC,"No.1,Chung Kang RoadKaohsiung Taiwan, R.O.C",黃建智,台北市重慶南路1段2號5樓,02-23892999,f1000@mail.csc.com.tw
19880713,陳冠文ˋ劉柏琦,台北市長安東路一段九號六樓,(02)2568-1663,2006,東和鋼鐵企業股份有限公司,東和鋼鐵,1150901,－ ,7302138180,730213818,19620530,新台幣                 10.0000元,75280209,0,10,郭淑媚,財會部資深經理,0,張肇文,郭欣頤,安侯建業聯合會計師事務所,www.tunghosteel.com,1,(02)2551-1100,黃炳樺,元大證券(股)公司股務代理部,Tung Ho Steel,"6Fl., 9, Sec. 1, Chang An E.Rd.Taipei City, Taiwan, R.O.C.",侯傑騰,臺北市大安區敦化南路2段67號地下一樓,(02)2586-5859,thsinformation@tunghosteel.com
19881004,尤景生,高雄市岡山區白米里寶米路369號,(07)-6256758,2007,燁興企業股份有限公司,燁興,1150901,－ ,5306516130,530651613,19780718,新台幣                 10.0000元,75992214,0,10,黃傳祥,總經理,361185683,黃致富,黃鈴雯,國富浩華聯合會計師事務所,http://www.yheco.com.tw,2,(07)6111111,黃傳祥,燁興公司台北股務課,YH,"No.369,Baomi Rd.,Baimi Village,Gangshan Dist.,Kaohsiung City 82053, Taiwan (R.O.C.)",吳林茂,台北市北平東路30號15樓,(02)2395-6780,yh001@yheco.com.tw
19881228,郭建宏,高雄市中華一路318號,07-5543798,2008,高興昌鋼鐵股份有限公司,高興昌,1150901,－ ,1908522930,190852293,19660115,新台幣                 10.0000元,75466009,0,10,郭建宏,鋼管部副理,0,陳永祥,高鈺倫,安侯建業聯合會計師事務所,www.khc.com.tw,2,07-5556111,勝呂榮峰,高興昌鋼鐵股份有限公司,KHC,"NO.318 CHUNG HUA IST ROADKAOHSIUNG ,804, TAIWAN, R.O.C",呂泰榮,台北市涼州街62號,02-25536052,acct12@khc.com.tw
19891020,劉秀美,高雄巿前金區中正四路170號4樓,07-2818871,2009,第一伸銅科技股份有限公司,第一銅,1150901,－ ,3596221650,359622165,19690728,新台幣                 10.0000元,82001528,0,10,洪茂陽,總經理,0,陳永祥,蘇彥達,安侯建業聯合會計師事務所,http://www.fcht.com.tw,2,07-2814161,洪茂陽,本公司股務課,FCC,"170,CHUNG CHENG 4TH ROAD,KAOHSIUNG,TAIWAN,R.O.C.",王宏仁,台北巿中山區南京東路三段210號11樓,02-27717611,he520@hegroup.com.tw
19891222,謝玉霞,台北市復興北路502號7樓,(02)2505-5390,2010,春源鋼鐵工業股份有限公司,春源,1150901,－ ,6476553900,647655390,19660107,新台幣                 10.0000元,11529802,0,10,洪士民,總經理,0,王戊昌,陳桂美,國富浩華聯合會計師事務所,http://www.cysco.com.tw/,1,(02)2501-8111,洪士民,春源鋼鐵工業股份有限公司財務部,CHUN YUAN STEEL,"7FL, NO.502, FU HSING NORTH ROADTAIPEI, TAIWAN, R.O.C",蔡錫儀,台北市復興北路502號4樓股務辦公室,(02)2501-8111,ak500@cysco.com.tw
19911017,蘇憲明,高雄市岡山區大寶街100號(總部地址:高雄市岡山區新樂街169號),07-6223256,2012,春雨工廠股份有限公司,春雨,1150901,－ ,3021627000,302162700,19650327,新台幣                 10.0000元,88187108,0,10,吳居諺,總經理,0,田中玉,徐惠榆,資誠聯合會計師事務所,www.chunyu.com.tw,1,07-6214121,吳居諺,康和綜合證券股份有限公司,CHUN YU,"100, TA-PAO ST. KANGSHANKAOHSIUNG, TAIWAN, R.O.C.",翁重鈞,台北市信義區基隆路一段176號B1,(02)8787-1118,ir@chunyu.com.tw
19920121,林金瞳,高雄市燕巢區中興路500號,07-6168680,2013,中國鋼鐵結構股份有限公司,中鋼構,1150901,－ ,2000000000,200000000,19780224,新台幣                 10.0000元,85800192,0,10,王永志,財務處處長,0,郭麗園,王兆群,勤業眾信聯合會計師事務所,www.cssc.com.tw,1,07-6168688,黃源章,中國信託商業銀行代理部,CSSC,"No.500, Zhongxing Rd., Yanchao Dist.,Kaohsiung, Taiwan, R.O.C.",陳瑞騰,台北市重慶南路一段83號5樓,02-66365566,9977@cssc.com.tw
19920220,林俊廷 業務副總經理,825高雄市橋頭區芋寮路317號,07-6110594,2014,中鴻鋼鐵股份有限公司,中鴻,1150901,－ ,14355444460,1435544446,19830929,新台幣                 10.0000元,07838854,0,10,黃紋萍,行政副總經理,0,郭麗園,楊朝欽,勤業眾信聯合會計師事務所,http://www.chsteel.com.tw,1,07-6117171,王輔良,凱基證券股份有限公司,CHUNG HUNG,"317,Yu-Liao RD. Chiao Tou DistrictKaohsiung City 825,Taiwan,R.O.C.",朱敏,100台北市重慶南路一段2號5樓,02-23892999,chs@chsteel.com.tw
